Source_X,Source_Y,Source_Z,Absorb_X,Absorb_Y,Absorb_Z,Scatter_X,Scatter_Y,Scatter_Z,Theta,Energy
28.15,12.93,200,1.41,42.73788234808819,-90.97530224353628,1.41,32.94,0.0,0.20139622871797755,923602.5174230707
28.15,12.93,200,8.67,23.78655239495507,-108.88410898394976,8.67,33.03,0.0,2.7501110607932255,999556.5073498392
28.15,12.93,200,23.54,28.660746722700065,-94.54585557061259,23.54,19.2,0.0,0.32990021864879315,970094.8254442676
28.15,12.93,200,39.7,6.847845131612192,-91.75930286718153,39.7,14.25,0.0,2.4041871172386338,999419.8085749131
28.15,12.93,200,7.29,27.361721126198283,-90.29391067551764,7.29,18.14,0.0,0.3971370251162615,979170.658801853
35.55,2.83,200,22.76,3.9679647922988517,-90.00063290834117,22.76,10.31,0.0,2.257774258295455,999342.1823163738
35.55,2.83,200,26.01,5.947556264973995,-106.96760543005732,26.01,15.56,0.0,2.862277135133815,999590.5647148562
35.55,2.83,200,32.29,2.9226876292458557,-108.10169670294835,32.29,0.89,0.0,1.3661010958904312,998205.3863591782
35.55,2.83,200,1.91,36.790313219111056,-102.53811304211492,1.91,28.64,0.0,0.6180130762687392,991292.2340644548
35.55,2.83,200,1.44,19.9361508462471,-95.92289362482099,1.44,29.77,0.0,2.9590478659374613,999616.8910500441
24.88,31.86,200,10.94,28.891063549889967,-91.72427901977508,10.94,19.04,0.0,0.17280487643508213,898995.2288345341
24.88,31.86,200,18.47,12.405826179500028,-94.7772622802302,18.47,15.42,0.0,1.8769751487694195,999048.5093355845
24.88,31.86,200,33.41,23.125356275286617,-96.63778326671941,33.41,13.13,0.0,0.030476496389459942,216818.49644727213
24.88,31.86,200,18.42,38.62740457363274,-96.99005676150105,18.42,28.65,0.0,0.06723680646746832,574008.8123886416
24.88,31.86,200,0.66,12.846916168382684,-109.96755552908441,0.66,5.64,0.0,0.765996888634055,994314.4514866989
8.61,13.81,200,23.11,26.485358438703372,-102.4751499647911,23.11,16.52,0.0,0.08326053137326685,673868.3541043955
8.61,13.81,200,15.7,14.151794193574952,-104.21050307446994,15.7,19.4,0.0,2.1233006453605183,999256.2965879122
8.61,13.81,200,20.34,12.897550854197721,-96.75518708763181,20.34,3.39,0.0,0.31513325648070434,967320.2256376495
8.61,13.81,200,14.49,10.10846249099455,-100.36620404087124,14.49,15.77,0.0,2.1726285828156238,999289.6561665435
8.61,13.81,200,23.38,19.386181684538805,-108.56835284509981,23.38,9.76,0.0,0.27428846750513947,957309.2156852321
27.52,6.02,200,26.7,18.6534765779679,-108.82667821176466,26.7,8.73,0.0,0.1237911296644043,820387.5834559386
27.52,6.02,200,33.66,14.081063549889969,-108.71939848193536,33.66,4.23,0.0,0.17280487643508213,898995.2288345341
27.52,6.02,200,38.33,29.349888944946102,-101.53675632684427,38.33,19.35,0.0,0.0047128602664113315,6576.689207824878
27.52,6.02,200,1.94,41.956782155406636,-92.05664786266411,1.94,32.46,0.0,0.31858935400940597,968002.8428903747
27.52,6.02,200,1.29,28.225287369618997,-105.30719979328836,1.29,18.33,0.0,0.14484190552104156,862127.0127500949
9.71,4.24,200,33.73,28.62751770091596,-93.7952012482436,33.73,35.24,0.0,2.293277805635754,999362.3772556909
9.71,4.24,200,34.79,40.14344536842659,-90.2897309430769,34.79,30.17,0.0,0.07289223878716192,612954.5786390204
9.71,4.24,200,21.63,8.65666487775416,-107.72093509534768,21.63,0.49,0.0,0.6151853601088925,991212.704941763
9.71,4.24,200,2.83,9.004769138266173,-99.63586086124091,2.83,0.16,0.0,0.4854246074403671,985961.6774321661
9.71,4.24,200,18.01,21.756686769178128,-102.66290309594848,18.01,26.46,0.0,2.060462508475034,999210.2849259424
36.95,37.63,200,20.53,37.32966543761276,-108.00296289147299,20.53,30.57,0.0,0.828520834835112,995136.1590251357
36.95,37.63,200,38.53,27.993883799503458,-108.08045828423005,38.53,18.08,0.0,0.13133170609066241,837158.5704497756
36.95,37.63,200,16.02,42.971810223433735,-104.25426606906619,16.02,32.99,0.0,0.06032461141006504,520305.0331278362
36.95,37.63,200,11.13,38.863461029732605,-98.21793694585111,11.13,32.86,0.0,0.9268625190608951,996109.7083256042
36.95,37.63,200,14.76,8.715723119410884,-100.59952750329781,14.76,0.65,0.0,0.6324658477524007,991682.381258106
9.95,31.36,200,30.4,-3.306762955380134,-97.87894097351742,30.4,6.31,0.0,2.8638480885559523,999591.0135031014
9.95,31.36,200,16.58,38.582343808521415,-96.86036287060014,16.58,29.42,0.0,0.41221817796877774,980637.901293764
9.95,31.36,200,32.07,26.978802680798136,-94.14354529871818,32.07,25.45,0.0,1.417314177452101,998332.5175920317
9.95,31.36,200,29.81,13.735988868447254,-99.68830373854682,29.81,9.78,0.0,1.1640764858035988,997530.1300364158
9.95,31.36,200,5.68,33.226622077359664,-100.93500409564567,5.68,23.28,0.0,0.10336873517662186,761039.9380126455
8.26,30.0,200,37.49,18.421969283667288,-98.07479122690414,37.49,8.65,0.0,0.21396385609507443,931718.8664215169
8.26,30.0,200,5.83,1.6253540304646954,-105.09246555904913,5.83,10.87,0.0,2.750425251477653,999556.608603114
8.26,30.0,200,17.18,16.53496542383185,-90.61233287101697,17.18,6.54,0.0,0.03173325912716963,230855.86687944806
8.26,30.0,200,31.56,18.36199715128143,-106.44017205912445,31.56,28.0,0.0,2.8717028556666375,999593.2464135475
8.26,30.0,200,37.37,22.83734094419997,-90.02084773916991,37.37,20.1,0.0,1.2935230477876967,997998.773377339
15.43,15.38,200,1.03,26.96664344445104,-90.70144456674966,1.03,17.07,0.0,0.14389933346775932,860567.5689084902
15.43,15.38,200,24.01,14.659506516256254,-95.36774095615732,24.01,5.37,0.0,0.37922815610389843,977202.8107388049
15.43,15.38,200,16.09,14.94334165305693,-108.81385309662897,16.09,5.87,0.0,0.4338973351942699,982491.3363491341
15.43,15.38,200,18.2,42.83181433300077,-99.29968195764233,18.2,32.92,0.0,0.13290265951279953,840374.6213280535
15.43,15.38,200,22.73,36.516622077359656,-101.79895986611982,22.73,26.57,0.0,0.10336873517662186,761039.9380126455
23.4,13.87,200,0.54,12.790626005088177,-93.0836722905169,0.54,3.94,0.0,0.4841678447026574,985889.7339260016
23.4,13.87,200,29.38,32.69892014641874,-104.69530474146731,29.38,22.73,0.0,0.07886186179128293,649576.8881328288
23.4,13.87,200,19.31,33.219691514754246,-107.11924280332738,19.31,23.22,0.0,0.007854767110685551,18057.455014245817
23.4,13.87,200,26.06,25.06211545913982,-103.6682799532029,26.06,26.95,0.0,1.7607245955312734,998918.8705591821
23.4,13.87,200,12.56,21.919888944946102,-90.00838685127219,12.56,11.92,0.0,0.0047128602664113315,6576.689207824878
19.89,4.44,200,33.05,29.97237748650791,-106.87958786386741,33.05,20.24,0.0,0.23187272510743748,941263.4267994597
19.89,4.44,200,30.2,3.238155518616798,-90.04676931095953,30.2,6.58,0.0,1.911536124056436,999082.5702753128
19.89,4.44,200,39.91,29.613064138744534,-90.1890409339911,39.91,22.65,0.0,0.8005578639210714,994792.2495729694
19.89,4.44,200,10.5,43.28590464973318,-91.1882825378809,10.5,35.25,0.0,0.6374928987032393,991811.9726468439
19.89,4.44,200,30.99,32.2689430597983,-91.02455074725748,30.99,22.43,0.0,0.17971707149248542,905898.3341798135
29.97,31.25,200,19.63,14.531144869372449,-100.76196457538782,19.63,6.35,0.0,0.6126718346334731,991141.096892896
29.97,31.25,200,32.99,18.851743121434062,-104.67905298632733,32.99,10.64,0.0,0.6073305929982069,990986.0025569928
29.97,31.25,200,3.57,43.74725383044321,-96.7129489425653,3.57,33.91,0.0,0.1806596435457677,906786.4118337701
29.97,31.25,200,5.52,7.426153072938488,-109.9980649310584,5.52,12.24,0.0,2.073030135852131,999219.8226311398
29.97,31.25,200,30.12,14.927850047219678,-95.39641455516944,30.12,4.93,0.0,0.020736585172209856,113606.8933470042
34.36,21.26,200,6.88,-2.986625481548389,-98.50198358066822,6.88,6.76,0.0,2.916003742170904,999605.5041949085
34.36,21.26,200,10.43,32.308540244284444,-91.04658368113729,10.43,25.13,0.0,0.7700813675316115,994374.2640677413
34.36,21.26,200,33.92,-2.4513077282005233,-103.97057336478291,33.92,2.11,0.0,2.0444387835692353,999197.8686002622
34.36,21.26,200,36.48,11.433295827442041,-90.01931929791557,36.48,13.69,0.0,1.798427477662564,998963.6757619913
34.36,21.26,200,16.5,27.559461529425242,-108.92361603058517,16.5,17.9,0.0,0.2617208401280426,953306.865905048
8.13,17.36,200,18.97,22.17623462305336,-93.72370954275776,18.97,27.83,0.0,2.1716860107623415,999289.0399271548
8.13,17.36,200,34.72,36.45582617950003,-98.81045372220575,34.72,39.47,0.0,1.8769751487694195,999048.5093355845
8.13,17.36,200,30.53,22.831215728250214,-109.55622528294565,30.53,13.14,0.0,0.2491532127509457,948725.1638075524
8.13,17.36,200,11.95,8.050643920795345,-108.06326213374003,11.95,2.34,0.0,0.9629944477700486,996395.1233299603
8.13,17.36,200,35.51,9.225523896072104,-109.86030486947425,35.51,3.06,0.0,0.9064401245731126,995933.1592422246
22.99,25.21,200,10.97,40.194188203143746,-90.0125670907279,10.97,34.34,0.0,0.945399769442113,996260.2048593523
22.99,25.21,200,16.17,37.23108254353315,-109.61455460282636,16.17,32.98,0.0,1.1317148453075743,997387.2367348418
22.99,25.21,200,24.66,-2.7226973552143012,-109.8905608371856,24.66,3.47,0.0,2.2386086265453824,999330.8794464904
22.99,25.21,200,33.35,22.89343715076991,-97.37203274348074,33.35,31.92,0.0,2.6966986444405636,999538.7767969471
22.99,25.21,200,8.3,8.740296304512592,-91.61667372330886,8.3,12.98,0.0,2.0086210455445093,999169.0333614096
17.92,37.28,200,21.75,12.561629140052215,-109.75929386547269,21.75,4.3,0.0,0.598533253834239,990721.5559383709
17.92,37.28,200,13.93,10.550115049885994,-96.76506482890399,13.93,13.66,0.0,1.887029250671097,999058.6109967595
17.92,37.28,200,36.13,36.486615604141406,-100.63990218325195,36.13,26.71,0.0,0.21176452130408246,930392.437655777
17.92,37.28,200,12.44,28.37143924163758,-93.16053589502272,12.44,38.37,0.0,3.1246263566307126,999656.3958790362
17.92,37.28,200,5.23,33.86301165600673,-90.00617771709243,5.23,24.34,0.0,0.31010620552986556,966288.1219038877
34.73,29.05,200,1.27,14.7061322941418,-91.81481247112607,1.27,5.13,0.0,0.2921973365175025,962190.1040603564
34.73,29.05,200,30.51,19.189385091544715,-90.8095347205249,30.51,10.33,0.0,0.4822827005960929,985780.7822819193
34.73,29.05,200,30.35,26.587498781617846,-91.21751217172408,30.35,16.77,0.0,0.19134212681630003,916054.6305674872
34.73,29.05,200,20.75,29.554929667622567,-94.4268833718887,20.75,22.24,0.0,0.7502873544126839,994075.299572892
34.73,29.05,200,36.05,37.08576501692934,-96.72751966027393,36.05,28.81,0.0,0.5960197283588197,990643.8675347284
36.8,18.17,200,26.61,40.95717839207623,-97.85618598456232,26.61,31.67,0.0,0.3798565374727533,977276.4605234807
36.8,18.17,200,7.4,37.96994809904731,-101.26641817709712,7.4,36.69,0.0,1.4424494322062946,998390.0286797736
36.8,18.17,200,23.42,21.144200205717468,-101.94286151522873,23.42,14.24,0.0,0.8087268217161844,994896.3893849713
36.8,18.17,200,3.02,25.08518564317194,-98.59033982871333,3.02,34.09,0.0,2.691671593489725,999537.0535146097
36.8,18.17,200,13.54,34.53829827831589,-104.679103626946,13.54,25.22,0.0,0.37137338899321287,976251.4119382155
37.36,5.92,200,19.9,40.63586156352975,-109.83675444922021,19.9,33.2,0.0,0.7323784854003208,993783.8305520698
37.36,5.92,200,34.18,10.001116788084808,-90.17063267031352,34.18,5.32,0.0,1.0836436705901786,997150.9699812388
37.36,5.92,200,32.85,22.679165721687124,-101.61889378449136,32.85,13.93,0.0,0.5055328112437221,987042.0607107658
37.36,5.92,200,11.93,21.88684126115007,-99.24251582543774,11.93,11.89,0.0,0.025135254754193766,158467.8381933407
37.36,5.92,200,2.53,28.97190126952538,-109.41357548822452,2.53,21.49,0.0,0.7254662903429175,993665.5672590992
12.44,25.8,200,22.09,41.81139633188576,-108.74499726207542,22.09,32.39,0.0,0.3418394646570352,972090.0194568532
12.44,25.8,200,38.01,40.58127035269934,-90.10999155419063,38.01,30.59,0.0,0.041787361028847135,342307.5960720872
12.44,25.8,200,19.2,40.632769989802306,-109.33551396057682,19.2,31.01,0.0,0.27554523024284916,957681.3101159534
12.44,25.8,200,39.78,15.489480716281845,-94.017224642721,39.78,5.5,0.0,0.045871839926403625,385441.98725562275
12.44,25.8,200,4.05,20.743112016631322,-101.02094808522526,4.05,10.76,0.0,0.05812527661907308,501746.42744800297
8.04,2.38,200,38.14,41.61135170885202,-101.82344849260417,38.14,32.06,0.0,0.3006804849970429,964218.2147821025
8.04,2.38,200,36.83,13.459265128276055,-108.07531698461865,36.83,11.12,0.0,1.334682027447689,998120.0644497026
8.04,2.38,200,36.37,19.051310413277374,-92.65508057502467,36.37,10.29,0.0,0.5030192857683027,986913.9384003723
8.04,2.38,200,0.11,40.65690077958536,-94.482393095886,0.11,30.84,0.0,0.19165631750072745,916306.6193454649
8.04,2.38,200,2.21,19.092029571681884,-91.17009934992186,2.21,10.13,0.0,0.4596609713173185,984369.1986027887
22.0,16.82,200,8.41,28.395930953357528,-91.097804501831,8.41,19.98,0.0,0.5705702829201985,989799.3320892843
22.0,16.82,200,38.97,42.24034263469989,-94.48068608351527,38.97,32.82,0.0,0.34215365534146264,972139.8263727385
22.0,16.82,200,27.77,14.267148366441182,-103.35330152255655,27.77,5.66,0.0,0.5341241635266175,988376.4908644062
22.0,16.82,200,14.48,15.112622703824083,-90.19639414963561,14.48,6.8,0.0,0.5894217239858438,990435.2460823992
22.0,16.82,200,1.61,32.4261195875208,-105.25539830577208,1.61,22.86,0.0,0.29565343404620414,963036.4238185319
1.81,10.78,200,15.84,31.387915748840157,-103.65413540344947,15.84,23.85,0.0,0.7169831418633772,993515.7656539971
1.81,10.78,200,14.75,25.309773423571098,-108.48276029831082,14.75,15.41,0.0,0.14169999867676736,856830.189651083
1.81,10.78,200,33.08,4.590533775725987,-101.62180661469358,33.08,3.04,0.0,1.415114842661109,998327.3393888624
1.81,10.78,200,12.95,28.187528144183144,-96.75503814438348,12.95,24.22,0.0,1.162819723065889,997524.8017399536
1.81,10.78,200,12.83,29.306670662372355,-109.99932218676017,12.83,21.16,0.0,0.618641457637594,991309.7609831309
5.47,35.14,200,13.72,-2.1137912476105454,-90.05121475567702,13.72,1.68,0.0,1.9599214894582588,999127.2658490669
5.47,35.14,200,36.31,37.066766863610894,-92.0436016265867,36.31,27.09,0.0,0.0681793785207506,580802.5399813792
5.47,35.14,200,33.4,29.25470709144309,-96.67485741067308,33.4,39.03,0.0,2.929199750916856,999609.0484344355
5.47,35.14,200,20.61,22.36473731070319,-106.82040421635253,20.61,12.56,0.0,0.1979401311892759,921123.6478893626
5.47,35.14,200,29.3,43.60942891544604,-109.99993100808938,29.3,33.86,0.0,0.22433214868117937,937499.3331965922
8.29,34.74,200,2.23,0.6184677710734969,-91.61492415240174,2.23,2.11,0.0,1.7205081879245632,998867.7995571663
8.29,34.74,200,26.77,18.221657656572688,-97.04726317757607,26.77,8.4,0.0,0.1891427920253081,914259.4216933826
8.29,34.74,200,17.02,1.430527892355724,-103.66060101496258,17.02,6.66,0.0,2.1211013105695264,999254.7548472865
8.29,34.74,200,11.43,30.80544292908662,-94.78499348959222,11.43,35.8,0.0,2.0937667210243407,999235.1863612107
8.29,34.74,200,14.77,14.490065873225548,-90.02844784148806,14.77,5.66,0.0,0.4885665142846413,986139.1583765831
4.0,18.69,200,32.16,34.9397915891238,-90.03469838077613,32.16,26.45,0.0,0.5567458928053919,989291.9592965019
4.0,18.69,200,21.09,19.25634485399469,-109.41037245875634,21.09,29.24,0.0,3.0844099490240025,999647.3826413004
4.0,18.69,200,38.47,33.10936032852533,-90.00071894608439,38.47,23.11,0.0,0.011310864639387195,36731.83742560714
4.0,18.69,200,24.53,13.826660374812835,-91.729089721874,24.53,9.55,0.0,1.1288871291477276,997374.1659119718
4.0,18.69,200,38.39,11.312751186815312,-107.48478354683184,38.39,6.37,0.0,1.0537955555695737,996987.7881217966
27.13,34.14,200,2.58,27.941916951189736,-106.65273616659168,2.58,18.02,0.0,0.12504789240211397,823345.1679288826
27.13,34.14,200,8.62,13.910918424640906,-106.56950043439053,8.62,20.17,0.0,2.2470917750249226,999335.9180052412
27.13,34.14,200,13.91,35.08168352395776,-106.83379513491843,13.91,25.13,0.0,0.09834168422578311,742438.2699617478
27.13,34.14,200,23.62,41.961211487955445,-95.74944293788928,23.62,37.56,0.0,1.1150627390329209,997308.8312842794
27.13,34.14,200,6.4,7.691943424421929,-92.69102440489131,6.4,3.71,0.0,1.161248769643752,997518.1171068695
17.53,18.52,200,15.18,35.30230542496373,-109.67856571300172,15.18,32.1,0.0,1.2448234917014462,997839.4795776401
17.53,18.52,200,9.22,14.314577150599384,-100.97256650246338,9.22,4.34,0.0,0.07132128536502481,602567.3792345568
17.53,18.52,200,22.44,38.09044050782779,-105.90461405495158,22.44,28.4,0.0,0.24946740343537313,948847.6355786986
17.53,18.52,200,33.04,5.604317487389878,-90.3199875345629,33.04,0.73,0.0,1.0616503226802592,997032.0627209825
17.53,18.52,200,11.75,2.9487093876272183,-90.1090365961898,11.75,7.12,0.0,2.0010804691182513,999162.7648729379
12.94,24.39,200,31.74,17.8453543363963,-90.15684661539909,31.74,7.99,0.0,0.17029135095966277,896303.009327978
12.94,24.39,200,19.74,36.63609726824718,-106.12318759730745,19.74,27.45,0.0,0.4062485549646567,980076.1104733411
12.94,24.39,200,20.5,10.209902352939697,-90.37595426538846,20.5,0.24,0.0,0.07760509905357325,642228.7411117452
12.94,24.39,200,5.31,16.63844251396701,-90.43730561437991,5.31,7.49,0.0,0.4156742754974794,980952.4240823361
12.94,24.39,200,6.16,13.214276244668703,-98.55209286395095,6.16,8.83,0.0,1.1169478831394855,997317.8831023644
6.32,21.94,200,4.74,23.400620498792467,-90.34597240588029,4.74,15.66,0.0,0.685564073420635,992912.1249145505
6.32,21.94,200,25.55,6.716235833320166,-92.79720488046455,25.55,0.01,0.0,0.8357472205769427,995219.5051119444
6.32,21.94,200,6.05,26.089380345615858,-90.0282598324152,6.05,18.62,0.0,0.7273514344494821,993698.1526919634
6.32,21.94,200,27.44,9.284866714809933,-109.86323195499305,27.44,2.0,0.0,0.7546860239946678,994143.7580009613
6.32,21.94,200,14.0,25.91456457678089,-105.24079210198786,14.0,17.71,0.0,0.6085873557359166,991022.8586038059
24.35,31.06,200,34.99,17.879354281017342,-102.7606370332304,34.99,27.46,0.0,2.850966270494428,999587.3115202523
24.35,31.06,200,4.13,43.108560758362415,-102.0630950838659,4.13,33.11,0.0,0.016966296959080793,79018.51505067467
24.35,31.06,200,17.38,7.024203857779275,-108.26850292832764,17.38,13.16,0.0,2.2313822408035517,999326.5419776116
24.35,31.06,200,4.99,16.055012070393484,-92.60332024270359,4.99,25.89,0.0,2.959676247306316,999617.0536133013
24.35,31.06,200,7.18,22.880626005088175,-108.95146915479671,7.18,14.03,0.0,0.4841678447026574,985889.7339260016
28.78,10.93,200,15.86,10.222035207701147,-91.31228997440411,15.86,3.88,0.0,0.8838183952943383,995723.2158456033
28.78,10.93,200,32.04,24.73254884700053,-105.17118540758544,32.04,14.84,0.0,0.1467270496276061,865172.4320263717
28.78,10.93,200,25.95,36.67085080991794,-101.6409372420943,25.95,26.69,0.0,0.06189556483220215,533121.8069944535
28.78,10.93,200,9.14,37.93896832724642,-109.21898380788937,9.14,29.3,0.0,0.527840349838069,988101.4078551312
28.78,10.93,200,13.08,23.850711177409455,-90.00215626834536,13.08,14.35,0.0,0.3173325912716963,967757.0867448886
5.83,5.27,200,16.76,31.166415761457163,-107.55018061961013,16.76,33.94,0.0,1.8518398940152256,999022.532381019
5.83,5.27,200,39.68,20.105258119503127,-98.45432266205701,39.68,11.77,0.0,0.5853372450882873,990302.5949396852
5.83,5.27,200,1.64,21.661392911041283,-106.22111938253755,1.64,13.16,0.0,0.5545465580144,989207.7736992831
5.83,5.27,200,14.66,34.63635940329783,-109.048454238309,14.66,25.83,0.0,0.4935935652354801,986416.2374767734
5.83,5.27,200,23.46,14.859923780238358,-92.99318371854574,23.46,20.64,0.0,2.187081354299285,999299.0057202766
31.24,21.85,200,1.29,43.27248495520607,-103.05243556695495,1.29,38.5,0.0,1.0732753780040738,997095.8207157735
31.24,21.85,200,30.35,13.636870066248177,-95.17339715216983,30.35,4.99,0.0,0.526269396415932,988031.117451785
31.24,21.85,200,38.46,21.323312498004785,-96.32161854580775,38.46,12.29,0.0,0.4433230557270925,983215.5760290399
31.24,21.85,200,17.49,30.768881346949417,-107.2633199281034,17.49,22.1,0.0,0.5218707268339481,987830.9709504239
31.24,21.85,200,37.05,38.916390545469795,-109.08299927998917,37.05,30.81,0.0,0.6255536526949973,991499.1240085945
28.3,12.28,200,38.04,41.91027579816213,-105.83135163749684,38.04,32.03,0.0,0.15489600742271908,877319.940375654
28.3,12.28,200,18.49,31.383147049577776,-90.4842717572417,18.49,22.91,0.0,0.5598877996496662,989410.5321166365
28.3,12.28,200,10.46,-1.148800766816989,-90.00122460405584,10.46,6.42,0.0,2.4293223719928276,999431.743955812
28.3,12.28,200,29.44,29.344161751211935,-93.33326717626127,29.44,19.44,0.0,0.13855809183249312,851240.45542367
28.3,12.28,200,31.8,13.083752586598038,-93.6805071556518,31.8,3.23,0.0,0.17123392301294502,897324.5912449567
2.41,7.09,200,15.58,29.87085764467401,-92.0089103551143,15.58,21.16,0.0,0.5133875783544076,987430.5889170881
2.41,7.09,200,39.93,18.849132530520798,-109.22495434693826,39.93,28.66,0.0,2.9467944292447914,999613.7002614606
2.41,7.09,200,32.14,25.80292559543684,-92.10308331416095,32.14,16.37,0.0,0.33838336712833356,971533.3016450668
2.41,7.09,200,11.15,35.42181433300077,-101.59630673294842,11.15,25.51,0.0,0.13290265951279953,840374.6213280535
2.41,7.09,200,1.53,18.264659223300335,-103.8829202337542,1.53,8.32,0.0,0.1052538792831864,767551.1562264564
8.11,4.99,200,37.66,5.186542211927131,-104.01812930412504,37.66,7.21,0.0,1.7745489856460799,998935.6305602713
8.11,4.99,200,3.35,40.250087215727035,-105.47312916419789,3.35,34.34,0.0,0.9384875743847098,996205.1240148377
8.11,4.99,200,5.35,24.225379788517373,-104.39752986113146,5.35,14.35,0.0,0.1580379142669933,881577.4688825039
8.11,4.99,200,33.55,15.326548808109804,-105.32209782990424,33.55,5.4,0.0,0.12127760418898492,814262.5197254578
8.11,4.99,200,25.93,18.443167122732916,-109.92373202955248,25.93,25.9,0.0,2.4123560750337467,999423.7284887427
15.56,39.57,200,13.65,26.644161751211932,-95.40980531722424,13.65,16.74,0.0,0.13855809183249312,851240.45542367
15.56,39.57,200,10.56,40.988916025070225,-91.1276197422254,10.56,31.51,0.0,0.3242447863290996,969075.0691409671
15.56,39.57,200,39.32,31.287108409676907,-90.59435133028744,39.32,35.22,0.0,1.9750026423107752,999140.5306806152
15.56,39.57,200,34.03,18.26370397503085,-108.18790143280144,34.03,24.63,0.0,2.2609161651397294,999344.0078983069
15.56,39.57,200,21.19,28.437422716967077,-91.27518259454457,21.19,30.92,0.0,1.8216775883101932,998989.9315027999
4.59,37.41,200,24.03,13.805314574781827,-90.0207567585936,24.03,3.85,0.0,0.09457139601265405,727206.3202223986
4.59,37.41,200,15.48,12.539534922892713,-109.52446458689312,15.48,22.53,0.0,3.0979201484543815,999650.4496885381
4.59,37.41,200,1.21,23.701243297560058,-103.03295856685496,1.21,13.82,0.0,0.15426762605386424,876442.2140776418
4.59,37.41,200,38.46,14.410774297133937,-109.98904204936078,38.46,24.13,0.0,2.904064496162662,999602.2558037194
4.59,37.41,200,3.28,34.138137369779,-92.08372404656625,3.28,25.67,0.0,0.5608303717029484,989445.7214127433
4.26,3.47,200,11.19,23.17129955013217,-90.95549353794812,11.19,29.61,0.0,2.270341885672552,999349.4392816442
4.26,3.47,200,18.89,13.186067302223798,-109.95964778759901,18.89,6.12,0.0,0.78610509243741,994600.0439137125
4.26,3.47,200,31.79,32.88625183403157,-90.04603523649581,31.79,30.27,0.0,1.3060906751647936,998037.0241257086
4.26,3.47,200,33.43,40.81969970139566,-97.72669683429518,33.43,31.62,0.0,0.4027924574359551,979739.6942914191
4.26,3.47,200,13.52,28.852698723632763,-109.49835197609055,13.52,18.93,0.0,0.12441951103325914,821874.9178766906
34.27,4.67,200,5.31,25.29929059601275,-108.66717138309755,5.31,34.91,0.0,2.8616487537649604,999590.3849926859
34.27,4.67,200,3.17,39.71835020179982,-103.3545111304093,3.17,29.87,0.0,0.17437582985721925,900626.9005697157
34.27,4.67,200,29.8,37.92065597133595,-94.34459429838944,29.8,27.94,0.0,0.06220975551662957,535641.4816508691
34.27,4.67,200,33.59,17.620883995994376,-109.99862536122211,33.59,11.33,0.0,0.8904163996673141,995786.0957929257
34.27,4.67,200,32.09,3.9142993721230983,-101.20298053323509,32.09,13.22,0.0,2.7667631670678787,999561.8263620129
16.79,37.76,200,27.33,24.080289885497002,-96.95330773792523,27.33,16.53,0.0,0.7150979977568126,993481.7566442038
16.79,37.76,200,27.01,19.434217092232497,-96.80637803078025,27.01,18.12,0.0,1.4389933346775932,998382.2988399323
16.79,37.76,200,22.02,2.855434960704173,-101.73254877741245,22.02,10.91,0.0,2.507241661730828,999466.4915388454
16.79,37.76,200,9.55,14.837906935871445,-102.96564990781562,9.55,5.16,0.0,0.2544944543862119,950749.9646886778
16.79,37.76,200,7.36,10.599963532436908,-98.45356841064556,7.36,0.83,0.0,0.2149064281483567,932276.0347754728
38.4,6.44,200,17.91,38.607940500648915,-94.79123356892629,17.91,29.03,0.0,0.29156895514864767,962033.1493584537
38.4,6.44,200,4.14,9.320870660599658,-93.19597997140446,4.14,19.32,0.0,3.1283966448438414,999657.223102362
38.4,6.44,200,17.69,3.9375670671441014,-90.9106415948226,17.69,7.48,0.0,1.9329010905975006,999102.7195023262
38.4,6.44,200,31.27,17.955479958933736,-95.908922130704,31.27,13.23,0.0,1.07861661963934,997124.4287858326
38.4,6.44,200,20.35,11.549614560578231,-109.46177930789658,20.35,11.68,0.0,1.5838352401986346,998664.2557344304
8.0,7.47,200,26.86,14.12740457363274,-107.48325625606711,26.86,4.15,0.0,0.06723680646746832,574008.8123886416
8.0,7.47,200,11.51,29.305840478467633,-103.88691941039687,11.51,19.58,0.0,0.2347004412672843,942589.472087975
8.0,7.47,200,32.57,33.4088673973605,-94.25658153887419,32.57,23.46,0.0,0.10116940038562991,753130.1918222489
8.0,7.47,200,19.55,43.89922019458654,-93.83819407578699,19.55,38.3,0.0,0.9765046472004278,996493.8325032998
8.0,7.47,200,31.35,30.989287280490082,-108.89537833065545,31.35,20.99,0.0,0.01193924600824204,40755.56583088951
37.59,38.73,200,17.54,21.17380239955147,-105.14684125567614,17.54,11.54,0.0,0.2714607513452927,956454.1247714338
37.59,38.73,200,36.54,9.551244580570676,-104.9663766373323,36.54,19.28,0.0,2.9081489750602185,999603.3715963445
37.59,38.73,200,29.62,29.602534218485573,-102.04516064119997,29.62,22.88,0.0,0.8335478857859507,995194.366781962
37.59,38.73,200,7.02,16.4521520807524,-106.62664029169377,7.02,6.49,0.0,0.08703081958639591,693026.9638955604
37.59,38.73,200,11.33,27.42725383044322,-105.61707878146196,11.33,17.59,0.0,0.1806596435457677,906786.4118337701
25.87,14.1,200,34.32,14.977441395937214,-90.34185072836081,34.32,4.98,0.0,0.02262172927877439,132343.67025423434
25.87,14.1,200,15.24,35.05198216746445,-92.54155506660554,15.24,32.36,0.0,1.298235908054108,998013.2472940101
